Ticker,Buy Date,Buy Price,% Below Lower Band,Sell Date,Sell Price,% Gain,Days Held
J,2024-04-08,119.5224838256836,2.483614004510048,2024-05-03,121.14205169677734,1.3550319732777583,25
CF,2024-04-08,77.3683090209961,5.089287295334655,2024-05-20,76.69200134277344,-0.8741404417138301,42
CB,2024-04-09,243.9834747314453,3.1281933193202445,2024-05-16,260.5585632324219,6.79352915980105,37
HII,2024-04-09,267.2457275390625,4.551225797236896,2024-05-20,247.93223571777344,-7.2268664495173525,41
WRB,2024-04-09,54.04762268066406,3.043353606992055,2024-05-20,50.775333404541016,-6.054455522414185,41
L,2024-04-09,74.90280151367188,2.2007754228950605,2024-05-20,75.8392105102539,1.2501655180562374,41
EG,2024-04-09,361.6028137207031,4.025899348788367,2024-05-06,368.9030151367188,2.0188453018106918,27
ITW,2024-04-10,251.7055206298828,1.9563653343201794,2024-05-20,243.25999450683597,-3.3553201780843986,40
IRM,2024-04-10,72.95452117919922,4.263782087181897,2024-05-09,76.71355438232422,5.152570591055809,29
MTB,2024-04-10,129.90151977539062,4.540450552178402,2024-05-20,146.66175842285156,12.902265251738882,40
CCI,2024-04-10,90.88723754882812,5.535637499594888,2024-05-09,92.91521453857422,2.231311066811318,29
SBAC,2024-04-10,199.5602264404297,4.895740741230924,2024-05-20,193.73101806640625,-2.9210271395254717,40
AMT,2024-04-10,173.20057678222656,6.1665125732059325,2024-05-09,178.9918212890625,3.343663522620683,29
CVS,2024-04-10,66.6276626586914,7.185164609313302,2024-05-20,54.27174377441406,-18.544728107260937,40
GLW,2024-04-10,30.95510673522949,1.8629125703729277,2024-04-30,32.340579986572266,4.475750199129481,20
ECL,2024-04-10,219.44532775878903,2.2620413153152215,2024-05-06,226.16253662109372,3.060994248958511,26
GEHC,2024-04-10,85.18180847167969,4.117584640634883,2024-05-20,81.57941436767578,-4.229065065226445,40
ALLE,2024-04-10,126.74394989013672,2.6003586745491596,2024-05-20,120.96278381347656,-4.561295495107534,40
POOL,2024-04-10,374.6961975097656,5.030501510750501,2024-05-15,377.5864562988281,0.7713605871293028,35
SPG,2024-04-10,136.7303466796875,3.95147371149437,2024-05-07,138.98489379882812,1.6489003164910119,27
AKAM,2024-04-10,104.37999725341795,3.256453948888864,2024-05-20,94.9000015258789,-9.082195800909185,40
EFX,2024-04-10,246.5238037109375,4.120656571963501,2024-05-15,249.3115692138672,1.1308301514763635,35
AFL,2024-04-10,80.7841796875,2.0020377123949076,2024-05-15,85.22673797607422,5.499292442851444,35
SHW,2024-04-10,317.8106689453125,4.753136774818266,2024-05-20,306.8866577148437,-3.437270141597595,40
DTE,2024-04-10,102.20462799072266,2.639188270262731,2024-05-20,111.51077270507812,9.105404419847023,40
CBRE,2024-04-10,91.33000183105467,4.046477558320915,2024-05-10,90.22000122070312,-1.215373467751446,30
DHI,2024-04-10,146.43759155273438,5.7419493143858285,2024-05-15,155.98191833496094,6.517675332559336,35
KO,2024-04-10,56.80507278442383,2.0949447557297107,2024-05-20,60.32405471801758,6.194837469794896,40
CAH,2024-04-10,105.72206115722656,2.3792713826628074,2024-05-20,96.43685150146484,-8.782660453387344,40
KIM,2024-04-10,16.98157501220703,5.313914419330684,2024-05-20,17.869874954223633,5.230963213824726,40
BLDR,2024-04-10,187.13999938964844,7.559164768994071,2024-05-06,200.8800048828125,7.3420997851751,26
WY,2024-04-10,32.45713806152344,3.8998029495325035,2024-05-20,29.858642578125,-8.005929168717572,40
LYV,2024-04-10,101.41999816894533,2.769190430525795,2024-05-20,99.43000030517578,-1.9621355745388689,40
ERIE,2024-04-11,377.93792724609375,4.288525594409085,2024-05-06,393.9197387695313,4.228686874559436,25
LKQ,2024-04-11,48.19963836669922,3.7987841400456532,2024-05-21,43.19926452636719,-10.374297421672676,40
MCK,2024-04-11,520.4505615234375,1.8579545615416506,2024-05-07,542.705810546875,4.276150449005765,26
AIG,2024-04-11,72.23143005371094,3.337628687503559,2024-05-02,76.05870819091797,5.2986326511341195,21
AIZ,2024-04-11,170.3396759033203,4.289662837742257,2024-05-06,177.07989501953125,3.956928461010155,25
KVUE,2024-04-11,18.54863929748535,5.105745600755519,2024-05-07,19.352296829223636,4.332703433654225,26
FAST,2024-04-11,33.25764846801758,8.17646510556211,2024-05-21,31.74196052551269,-4.557411640099741,40
HIG,2024-04-11,95.29286193847656,3.463675713720074,2024-05-21,99.97235107421876,4.910639727415676,40
BMY,2024-04-11,46.20937728881836,4.640089304689782,2024-05-21,39.76528549194336,-13.945420118081373,40
PRU,2024-04-11,105.1595687866211,3.1003051556791084,2024-05-06,108.87175750732422,3.530053197760362,25
GWW,2024-04-11,956.5309448242188,3.949260203422547,2024-05-21,949.16162109375,-0.7704218844506915,40
KMX,2024-04-11,71.9800033569336,13.07287873914327,2024-05-10,71.70999908447266,-0.3751101137381774,29
GEN,2024-04-11,20.513879776000977,4.223029437467053,2024-05-10,22.9278507232666,11.767500705009056,29
COR,2024-04-11,233.0921173095703,2.3512968782756203,2024-05-21,215.2225799560547,-7.666298440192657,40
FE,2024-04-11,35.702720642089844,1.5196140241839058,2024-05-07,37.753448486328125,5.743897964517258,26
MS,2024-04-11,82.8052749633789,5.114155002440613,2024-05-09,94.41617584228516,14.021933849070889,28
MET,2024-04-11,68.43377685546875,2.7311421375657736,2024-05-21,70.53109741210938,3.0647447108905577,40
AZO,2024-04-11,3006.760009765625,4.045382787152719,2024-05-21,2820.830078125,-6.183730362142143,40
T,2024-04-11,15.451887130737305,3.271993365975062,2024-05-21,16.251771926879883,5.176615576950637,40
MGM,2024-04-12,42.47999954223633,6.436870752964408,2024-05-22,40.20000076293945,-5.367228822660308,40
EW,2024-04-12,90.27999877929688,3.04670540645518,2024-05-15,90.16000366210938,-0.13291439832741495,33
WST,2024-04-12,378.3723449707031,2.8482071726571236,2024-05-22,333.0355834960937,-11.982049448703709,40
CSGP,2024-04-12,90.33999633789062,4.418303406327784,2024-05-22,87.19000244140625,-3.486820925587305,40
APD,2024-04-12,224.36822509765625,2.878873495021982,2024-05-02,236.15208435058597,5.2520178593919855,20
SWKS,2024-04-12,97.34009552001952,3.455813232457715,2024-05-22,90.21196746826172,-7.322910475562239,40
HSIC,2024-04-12,71.01000213623047,3.258763438347221,2024-05-22,72.37999725341797,1.9292987973147884,40
BRK-B,2024-04-12,403.260009765625,2.5078942805464433,2024-05-22,413.989990234375,2.660809455166723,40
EA,2024-04-12,127.04822540283205,2.637525880004178,2024-05-22,134.25050354003906,5.6689324973810065,40
SYK,2024-04-12,338.19293212890625,2.6031634667677586,2024-05-22,331.6376953125,-1.9383127776034195,40
AMP,2024-04-12,405.743408203125,3.818435388024314,2024-05-09,423.2634582519531,4.31801224483656,27
OMC,2024-04-12,86.99246978759766,3.2871141166263107,2024-05-22,91.47701263427734,5.155093144992005,40
ZTS,2024-04-12,147.4053497314453,9.942221959868974,2024-05-22,169.57867431640625,15.042415099152132,40
CDW,2024-04-12,239.1510009765625,3.536514598923466,2024-05-22,232.6137542724609,-2.7335226185159307,40
DOV,2024-04-12,169.73220825195312,1.813251170574017,2024-04-25,176.6868133544922,4.097398586964437,13
ON,2024-04-12,66.63999938964844,7.700193513745063,2024-05-22,76.29000091552734,14.48079473928971,40
AON,2024-04-12,304.2276306152344,4.608960174252283,2024-05-22,281.8405456542969,-7.358662628921797,40
JPM,2024-04-12,177.790283203125,6.32955449438926,2024-05-17,199.18853759765625,12.035671471473945,35
ANET,2024-04-12,67.80500030517578,7.547041435200834,2024-05-08,72.9175033569336,7.5400088913023104,26
MHK,2024-04-12,113.16999816894533,8.247361421288662,2024-05-22,117.41000366210938,3.7465808622125936,40
OTIS,2024-04-12,94.21662902832033,2.3344774788703218,2024-05-22,97.09458923339844,3.0546202244330267,40
TSCO,2024-04-12,47.98338317871094,4.297040334572126,2024-04-25,51.97465515136719,8.318029509905589,13
HSY,2024-04-12,178.74851989746094,4.693261703639549,2024-05-13,201.55865478515625,12.76102028748565,31
CTVA,2024-04-12,53.0286865234375,4.52256899079014,2024-05-22,56.20487976074219,5.989575540214221,40
BAX,2024-04-12,39.06510925292969,4.449395534438451,2024-05-22,33.27266311645508,-14.827671667244102,40
MDT,2024-04-12,76.87223052978516,4.445982081231204,2024-05-09,79.39530181884766,3.2821621952089743,27
BEN,2024-04-12,23.57520294189453,5.960788241063883,2024-05-22,22.044343948364254,-6.493513533280555,40
VRSN,2024-04-12,184.9257049560547,1.8901943599331186,2024-05-22,174.59390258789062,-5.587001747874525,40
AMCR,2024-04-12,8.368724822998047,3.8575665184974883,2024-05-01,9.20465850830078,9.98878207831028,19
AVY,2024-04-12,206.5727996826172,3.1066166752499544,2024-05-22,224.16616821289065,8.516788540071243,40
MCO,2024-04-12,373.59912109375,3.1727567891227575,2024-05-07,390.2503662109375,4.456981876306148,25
DG,2024-04-12,143.2841033935547,4.1253196529465885,2024-05-16,142.1302947998047,-0.8052593179725348,34
SLB,2024-04-12,50.23520660400391,4.074076677537137,2024-05-22,44.90254211425781,-10.615392769821055,40
MTD,2024-04-12,1261.0699462890625,4.107889497323533,2024-05-09,1290.4200439453125,2.3273964891969894,27
TAP,2024-04-12,63.70741653442383,1.5076674644396924,2024-05-22,52.318058013916016,-17.877602232314125,40
IEX,2024-04-12,227.9398651123047,3.176212009219988,2024-05-22,214.2176055908203,-6.020122682236165,40
NCLH,2024-04-12,17.770000457763672,9.723631589644706,2024-05-22,16.260000228881836,-8.497468711218408,40
TMO,2024-04-12,563.0068969726562,2.156359987752758,2024-05-22,588.4763793945312,4.523831334718443,40
IBM,2024-04-12,175.17408752441406,3.862991446444936,2024-05-22,168.58518981933594,-3.761342672419988,40
HWM,2024-04-12,63.76906967163086,3.929867698106259,2024-05-02,76.8218002319336,20.468748607304118,20
PPG,2024-04-12,130.7138214111328,4.551944772310497,2024-05-22,131.61752319335938,0.6913590104478384,40
PFG,2024-04-12,76.31395721435547,4.758492382751204,2024-05-22,79.6219711303711,4.33474299691191,40
WAT,2024-04-12,322.6600036621094,5.721130972306229,2024-05-09,336.4200134277344,4.264553898671162,27
GRMN,2024-04-12,140.22401428222656,2.493024020851303,2024-05-01,160.1244354248047,14.191878077691369,19
CPRT,2024-04-15,54.75,3.400820366371735,2024-05-28,52.72999954223633,-3.6894985529930078,43
ALGN,2024-04-15,304.739990234375,4.698915643954646,2024-05-28,253.7700042724609,-16.72572934149967,43
BR,2024-04-15,191.8780212402344,3.271571771479085,2024-05-16,200.0760040283203,4.272497045308749,31
PPL,2024-04-15,25.367088317871094,2.4813235045192816,2024-05-28,27.4210262298584,8.096861122765544,43
FTNT,2024-04-15,64.7300033569336,5.037148687976627,2024-05-28,59.45000076293945,-8.156963263046965,43
SRE,2024-04-15,65.42459869384766,3.117576778513716,2024-05-28,72.38875579833984,10.64455456132141,43
FI,2024-04-15,148.19000244140625,4.884466164485031,2024-05-28,148.4199981689453,0.15520326860781442,43
LH,2024-04-15,200.18214416503903,3.6995954970139913,2024-05-13,207.12332153320312,3.46743082262196,28
SPGI,2024-04-15,405.7530212402344,3.505447677314688,2024-05-07,424.5763549804688,4.639111172283716,22
STZ,2024-04-15,250.9619598388672,3.1399311500854803,2024-05-28,239.26449584960935,-4.6610506216831915,43
TJX,2024-04-15,91.44927215576172,4.833062038230526,2024-05-07,96.30794525146484,5.31297076638024,22
SO,2024-04-15,65.54857635498047,2.4310165048807724,2024-04-22,69.94786834716797,6.711498917021462,7
SNPS,2024-04-15,543.9099731445312,5.263455560310526,2024-05-15,580.2000122070312,6.672067226988827,30
SNA,2024-04-15,276.72918701171875,2.1282808753856193,2024-05-28,262.6062927246094,-5.103507309661307,43
LDOS,2024-04-15,123.21478271484376,2.634126887414273,2024-04-30,138.3502197265625,12.283783388837936,15
BX,2024-04-15,116.50379943847656,4.967691169755726,2024-05-15,127.10855102539062,9.102494200212096,30
AEP,2024-04-15,77.22056579589844,3.1713805807706894,2024-05-28,85.40876007080078,10.60364449613662,43
CPAY,2024-04-15,296.2900085449219,2.9769346156636813,2024-05-28,263.1600036621094,-11.181613934777523,43
EVRG,2024-04-15,47.76900100708008,3.269161927734867,2024-05-09,52.82176971435547,10.5775054967687,24
PTC,2024-04-15,177.85000610351562,4.419744376292163,2024-05-28,179.55999755859375,0.9614795594006578,43
PSA,2024-04-15,253.1152801513672,5.266376176870457,2024-05-09,262.2870788574219,3.623565792065101,24
FFIV,2024-04-15,183.77999877929688,3.1707402321165237,2024-05-28,168.33999633789062,-8.401350823790294,43
ABNB,2024-04-15,155.60000610351562,4.486550328964923,2024-05-28,147.00999450683594,-5.52057278902999,43
WELL,2024-04-15,86.82070922851562,2.7473037797283677,2024-04-29,93.32982635498048,7.497194142163245,14
HCA,2024-04-15,319.44287109375,1.7652203647156903,2024-05-10,323.4231262207031,1.2459990461909545,25
APO,2024-04-15,105.7201919555664,4.303575883016075,2024-05-28,114.05947875976562,7.888073839010974,43
URI,2024-04-15,659.1490478515625,4.671485582295489,2024-05-28,658.7530517578125,-0.06007686653583343,43
INVH,2024-04-15,32.174896240234375,3.0980144025283827,2024-05-15,34.17863464355469,6.227645268408537,30
MSFT,2024-04-15,409.7536926269531,2.168705541644592,2024-05-15,419.8609313964844,2.4666620341437793,30
VICI,2024-04-15,25.746232986450195,4.845765633042507,2024-05-15,28.481420516967773,10.623641648691134,30
CME,2024-04-15,196.20835876464844,3.2599321853359293,2024-05-24,204.47607421875,4.213742730511635,39
MSI,2024-04-15,334.3955993652344,2.892748107822219,2024-05-07,353.7435607910156,5.7859497740127175,22
MA,2024-04-15,456.48291015625,3.406894441823232,2024-05-28,441.8786926269531,-3.1992911901779593,43
NOW,2024-04-15,735.8099975585938,4.070808100353675,2024-05-15,760.5700073242188,3.3650004549786403,30
ISRG,2024-04-15,377.3599853515625,3.201440859337698,2024-05-15,399.3900146484375,5.837934638552365,30
MKTX,2024-04-15,201.53553771972656,6.3371256178947855,2024-05-15,213.30670166015625,5.840738598072825,30
HLT,2024-04-15,203.7773895263672,2.7653577244567717,2024-05-10,207.41574096679688,1.7854539450555251,25
NXPI,2024-04-15,225.08151245117188,4.7613304456057985,2024-05-28,273.5193786621094,21.520144272819998,43
ORCL,2024-04-15,118.3045654296875,4.06036029051867,2024-05-14,119.28157043457033,0.8258388011775374,29
VMC,2024-04-15,258.0350952148437,3.2019448554530046,2024-05-28,252.05018615722656,-2.319416687344026,43
COIN,2024-04-15,223.41000366210935,11.267947949899895,2024-05-28,245.0,9.663844941582777,43
CHRW,2024-04-15,66.8524169921875,5.280849785510773,2024-05-02,78.39973449707031,17.27284969551999,17
PKG,2024-04-15,174.80804443359375,3.254876340681914,2024-05-28,175.35079956054688,0.3104863558835288,43
ATO,2024-04-15,109.6677017211914,2.7022425680275357,2024-05-28,109.45126342773438,-0.1973582833050364,43
ARE,2024-04-15,111.3808364868164,4.255884907497879,2024-05-14,115.9040985107422,4.061077440786855,29
AWK,2024-04-16,110.5760726928711,4.062710014883146,2024-05-01,121.55401611328124,9.927955617398137,15
LEN,2024-04-16,144.45774841308594,6.650345566996195,2024-05-15,162.29052734375,12.344633033923607,29
EIX,2024-04-16,62.81513595581055,3.5479964081542845,2024-05-28,69.70684814453125,10.971419680710257,42
MTCH,2024-04-16,31.17142105102539,8.489192778977982,2024-05-28,28.83332061767578,-7.500782301590633,42
CZR,2024-04-16,39.43999862670898,6.165618122964325,2024-05-28,33.2599983215332,-15.669372516130478,42
CFG,2024-04-16,30.508045196533203,6.191200250658028,2024-05-28,33.022499084472656,8.241937075093833,42
D,2024-04-16,44.14365768432617,3.3515402701386523,2024-04-22,47.69511795043945,8.045233341355575,6
NI,2024-04-16,25.34573745727539,2.3367842646823185,2024-04-24,26.891674041748047,6.099394768365288,8
AXON,2024-04-16,300.3099975585937,3.866500179529403,2024-05-28,288.20001220703125,-4.032494905268566,42
IP,2024-04-16,34.25274658203125,6.950825131119371,2024-05-07,37.04752349853516,8.159278292649482,21
WDAY,2024-04-16,257.69000244140625,4.725987016265263,2024-05-28,215.44000244140625,-16.395669059612366,42
BBY,2024-04-16,71.02544403076172,5.709841688409434,2024-05-28,68.5499038696289,-3.485427222476265,42
TFC,2024-04-16,33.51306915283203,5.338648110796891,2024-05-28,35.972023010253906,7.337298312512449,42
TYL,2024-04-16,399.2200012207031,4.082764782470012,2024-04-25,458.0700073242188,14.741246912371327,9
BDX,2024-04-16,225.6805725097656,4.371805926970053,2024-05-28,221.56771850585935,-1.8224227093044438,42
BALL,2024-04-16,62.708274841308594,3.7099672116190563,2024-04-26,68.63788604736328,9.455867221766724,10
BAC,2024-04-16,33.6457633972168,6.011165775915538,2024-05-16,38.05037307739258,13.091127189404578,30
IT,2024-04-16,458.1300048828125,3.015200848233009,2024-05-28,434.7000122070313,-5.114267222417461,42
WBD,2024-04-16,8.140000343322754,4.392759604582242,2024-05-28,7.869999885559082,-3.316958800685474,42
TGT,2024-04-16,156.64727783203125,4.684094616553138,2024-05-28,142.06118774414062,-9.311422636741192,42
WSM,2024-04-16,138.00450134277344,7.059755201856248,2024-05-06,151.1820068359375,9.548605563548959,20
DUK,2024-04-16,88.60586547851562,2.6657654575884435,2024-04-19,93.7292938232422,5.782267705481485,3
DD,2024-04-16,70.7960433959961,4.002225228365201,2024-05-01,76.39572143554688,7.909591794881964,15
LNT,2024-04-16,45.0378303527832,3.211966359902946,2024-05-28,47.84786987304688,6.239287057685777,42
KEY,2024-04-16,13.357601165771484,5.687269816630627,2024-05-15,14.625725746154783,9.493655070588844,29
EBAY,2024-04-16,49.13603973388672,2.804645027035409,2024-05-24,53.20381546020508,8.278599065673202,38
BKR,2024-04-16,31.169767379760746,4.156220562703106,2024-05-28,31.679134368896484,1.6341700049596213,42
PNC,2024-04-16,140.07789611816406,5.1244292318198745,2024-05-28,145.62213134765625,3.9579658055510016,42
ETR,2024-04-16,48.19174957275391,3.168369399011396,2024-05-28,52.05786895751953,8.0223677684269,42
ALB,2024-04-16,111.3671417236328,8.481741790827927,2024-05-28,124.68903350830078,11.962138543276446,42
CMS,2024-04-16,54.71860122680664,3.2351348964836837,2024-05-28,59.38874435424805,8.534836459148199,42
AEE,2024-04-16,67.62794494628906,2.864767378912397,2024-05-28,68.48363494873047,1.265290558689911,42
VTR,2024-04-16,40.11592864990234,2.813835718873396,2024-04-29,42.99371719360352,7.173680481925457,13
REG,2024-04-16,54.259765625,3.797933369743544,2024-05-17,57.983097076416016,6.862048533620101,31
NTRS,2024-04-16,76.49744415283203,7.401165147807384,2024-05-09,83.43952941894531,9.074924454003835,23
RF,2024-04-16,17.807748794555664,5.818146251102043,2024-05-28,18.0444278717041,1.329079154692462,42
C,2024-04-16,54.32187271118164,6.507730334123038,2024-05-28,60.01176452636719,10.474402908451896,42
TSLA,2024-04-16,157.11000061035156,8.354600503619032,2024-04-29,194.0500030517578,23.51219037483243,13
OKE,2024-04-16,71.85042572021484,2.688436836482842,2024-05-28,76.39608764648438,6.3265622725331,42
EXC,2024-04-16,34.063331604003906,3.3561752436118684,2024-05-14,36.95466995239258,8.488125536284347,28
BK,2024-04-16,51.98995590209961,4.206916891559465,2024-05-17,57.70344543457031,10.989602574831121,31
ZBH,2024-04-16,120.6840591430664,4.311262414225067,2024-05-28,115.00922393798828,-4.702224341286716,42
MAR,2024-04-16,242.5508728027344,2.6196636987462343,2024-05-28,231.8327789306641,-4.418905505562659,42
PHM,2024-04-16,105.86759948730467,6.411753018496046,2024-05-28,112.20817565917967,5.989156458237577,42
UHS,2024-04-16,160.591552734375,7.351975940645529,2024-05-09,176.15225219726562,9.68961268381822,23
EQR,2024-04-16,56.89274215698242,3.726113010587632,2024-05-28,61.621089935302734,8.310985899174144,42
FRT,2024-04-16,91.42525482177734,3.632646565411161,2024-05-28,92.91378021240234,1.6281337071761004,42
BKNG,2024-04-16,3433.117919921875,3.3097006559775664,2024-05-08,3623.42724609375,5.543337881508181,22
WEC,2024-04-16,74.36963653564453,3.200716025232368,2024-05-28,76.95716857910156,3.4792855848056434,42
F,2024-04-16,11.07523250579834,6.784874147648905,2024-05-28,10.829599380493164,-2.2178597621004954,42
KMI,2024-04-16,16.454086303710938,2.807533379448605,2024-04-19,17.523740768432617,6.500843893595219,3
TROW,2024-04-16,105.54888153076172,4.760679704249504,2024-05-14,107.66719818115234,2.0069531952105546,28
HON,2024-04-16,185.80992126464844,4.045309519155162,2024-05-09,195.4647674560547,5.196087553180159,23
NDSN,2024-04-17,256.4872131347656,3.0712218333495107,2024-05-07,267.5610656738281,4.317506671665532,20
KKR,2024-04-17,93.93708038330078,4.701490262976031,2024-05-09,101.47151184082033,8.020721345368685,22
KLAC,2024-04-17,651.5807495117188,4.82738283921433,2024-05-28,778.8944702148438,19.539208424823983,41
TRV,2024-04-17,202.14889526367188,8.205634793494427,2024-05-28,205.85757446289065,1.834627488011439,41
UBER,2024-04-17,71.94000244140625,5.91527669329194,2024-05-28,63.52000045776367,-11.704200302885043,41
ODFL,2024-04-17,209.26461791992188,3.720054877121283,2024-05-28,172.03952026367188,-17.788529196318663,41
PWR,2024-04-17,245.5630645751953,3.983227622215952,2024-05-06,269.0650634765625,9.570657110841887,19
DVA,2024-04-17,127.63999938964844,4.669791193654979,2024-04-29,138.13999938964844,8.226261399411715,12
SWK,2024-04-17,85.03448486328125,5.117966902305509,2024-05-28,80.83653259277344,-4.936764510606839,41
QCOM,2024-04-17,160.13023376464844,3.590990422501762,2024-05-02,175.5078887939453,9.603217748309916,15
NTAP,2024-04-17,98.5190887451172,2.984582500668487,2024-05-06,105.39228057861328,6.9765077215421645,19
RMD,2024-04-17,171.89710998535156,8.230856205425951,2024-04-26,215.63525390625,25.44437421002927,9
LRCX,2024-04-17,90.00544738769531,5.453527111492594,2024-05-15,93.50696563720705,3.890340363988266,28
TXT,2024-04-17,92.09532928466795,3.044005876643204,2024-05-28,87.36122131347656,-5.140443069113959,41
EMR,2024-04-17,107.38249969482422,2.727459923687005,2024-05-09,113.03472900390624,5.263641026373361,22
USB,2024-04-17,37.33834838867188,7.6861577557926175,2024-05-28,37.57455062866211,0.6325995931354288,41
HUBB,2024-04-17,384.760498046875,4.768507117840741,2024-05-28,391.34423828125,1.7111268614619863,41
IR,2024-04-17,89.47010803222656,4.031285518784772,2024-05-28,93.3761749267578,4.365778672273756,41
PNR,2024-04-17,77.92622375488281,4.380641875623968,2024-05-07,81.94344329833984,5.155157468034392,20
TER,2024-04-17,101.50997161865234,5.84122049897536,2024-04-29,117.64098358154295,15.891061445165999,12
DASH,2024-04-17,130.89999389648438,4.579321883624343,2024-05-28,112.44000244140624,-14.102362349746395,41
CINF,2024-04-17,111.80988311767578,3.9106641728840277,2024-05-28,112.23656463623048,0.38161341972393903,41
AVGO,2024-04-17,126.41634368896484,3.7617331720185785,2024-05-15,141.54930114746094,11.970728639114313,28
ADSK,2024-04-17,214.9199981689453,13.398074798519904,2024-05-28,210.4499969482422,-2.0798442484581288,41
ZBRA,2024-04-17,276.1400146484375,5.843437580553121,2024-04-30,314.5599975585937,13.91322549144856,13
XYL,2024-04-17,124.4219207763672,1.6445833484360253,2024-04-23,128.85780334472656,3.565193770261997,6
AMD,2024-04-17,154.02000427246094,10.793197601681236,2024-05-28,171.61000061035156,11.42059203346987,41
AMAT,2024-04-17,197.6587371826172,3.7481829852296005,2024-05-15,215.0623016357422,8.804854620236606,28
CDNS,2024-04-17,293.7099914550781,5.253770705967759,2024-05-15,293.1000061035156,-0.20768287402840876,28
STLD,2024-04-18,133.4752960205078,5.799286453666444,2024-05-28,131.7194366455078,-1.3154938983841782,40
PCAR,2024-04-18,108.92389678955078,5.728709051080231,2024-05-28,103.65191650390624,-4.840058463782664,40
TT,2024-04-18,286.0893249511719,3.00667537287178,2024-04-30,313.5363464355469,9.593864255179568,12
KEYS,2024-04-18,146.88999938964844,5.093573587490739,2024-05-15,155.6999969482422,5.997683705630544,27
APH,2024-04-18,54.847164154052734,2.94499696833375,2024-04-25,58.86869430541992,7.332248099594827,7
MLM,2024-04-18,582.9339599609375,3.142559124776482,2024-05-28,566.244140625,-2.8630720600076014,40
LVS,2024-04-18,44.70899963378906,10.589702165699382,2024-05-28,43.77514266967773,-2.088744932252002,40
TXN,2024-04-18,156.73471069335938,3.538834807378871,2024-04-29,171.6928253173828,9.543587733599072,11
ROK,2024-04-18,267.3396301269531,3.5050510238762524,2024-05-28,253.94879150390625,-5.008923898296668,40
PYPL,2024-04-18,62.09999847412109,4.737799825416383,2024-05-28,62.16999816894531,0.11272092841257766,40
TTWO,2024-04-18,140.63999938964844,5.5603493560378645,2024-05-20,150.89999389648438,7.295217968829931,32
NFLX,2024-04-19,555.0399780273438,10.029385076443111,2024-05-29,654.6199951171875,17.94105308301558,40
MU,2024-04-19,106.1801300048828,11.08210512768324,2024-05-15,127.10389709472656,19.7059158704002,26
TDG,2024-04-19,1124.9290771484375,2.6914947611625326,2024-04-25,1190.168701171875,5.799443302577995,6
LLY,2024-04-19,720.1454467773438,4.782813827059803,2024-05-29,806.0135498046875,11.923716717449809,40
AMZN,2024-04-19,174.6300048828125,4.057092699247815,2024-05-29,182.0200042724609,4.231803918580632,40
MCHP,2024-04-19,79.088134765625,6.487914235147128,2024-05-22,96.7865219116211,22.378056074333603,33
SMCI,2024-04-19,71.36499786376953,25.197136803264787,2024-05-15,95.23600006103516,33.44917384126262,26
ADI,2024-04-19,179.54881286621094,5.184692442322801,2024-05-22,235.168212890625,30.977314267100347,33
HPE,2024-04-19,16.217010498046875,4.718662899454731,2024-05-14,17.04766082763672,5.122092815379781,25
DXCM,2024-04-19,130.7100067138672,4.701836707815918,2024-05-29,127.63999938964844,-2.3487163694660333,40
ETN,2024-04-19,298.1244812011719,3.934319681259109,2024-05-29,328.4913635253906,10.185974060857966,40
NVDA,2024-04-19,76.16968536376953,13.497550068685168,2024-05-23,103.75770568847656,36.21916014613,34
PLTR,2024-04-19,20.46999931335449,10.071391609534555,2024-05-06,25.209999084472656,23.15583747003755,17
VZ,2024-04-22,35.587371826171875,4.998654871244942,2024-05-31,37.9383544921875,6.606227280562066,39
NUE,2024-04-23,171.0858917236328,10.594164699152367,2024-06-03,163.41525268554688,-4.4835018018182735,41
TDY,2024-04-24,362.5,11.282644808177423,2024-06-03,393.6099853515625,8.582064924568966,40
META,2024-04-25,439.4375,11.724712654029451,2024-06-04,474.8907775878906,8.06787713563149,40
AOS,2024-04-25,80.60926055908203,4.609989569510618,2024-06-04,79.38645935058594,-1.5169487972164806,40
CAT,2024-04-25,331.38336181640625,7.040448341797056,2024-06-04,321.1575622558594,-3.085791484670916,40
ORLY,2024-04-25,70.27532958984375,4.088479693839597,2024-06-04,64.6866683959961,-7.952522210091967,40
NVR,2024-04-29,7540.0,2.9415152346060984,2024-06-10,7544.2001953125,0.05570550812334218,42
PSX,2024-04-30,137.1019744873047,10.555517390188944,2024-06-10,133.27993774414062,-2.787732822562649,41
COP,2024-04-30,121.048583984375,3.6822606350288325,2024-06-10,109.87146759033205,-9.233578804594444,41
LUV,2024-04-30,25.19126319885254,8.13309251397995,2024-06-10,28.842735290527344,14.49499400983246,41
AME,2024-04-30,173.2254638671875,2.4136699106520485,2024-06-10,171.57908630371094,-0.9504246816385178,41
ADM,2024-04-30,55.94548797607422,5.05709129177453,2024-06-10,59.566184997558594,6.471830262760084,41
CMI,2024-04-30,274.9088134765625,4.099092943874104,2024-06-10,267.4041748046875,-2.7298647056707814,41
V,2024-04-30,266.1787414550781,1.909175918464245,2024-05-10,278.1990051269531,4.515861637246343,10
MPC,2024-04-30,176.9335479736328,11.217722850596706,2024-06-10,170.55421447753906,-3.6054968484803225,41
FIS,2024-04-30,66.32268524169922,4.578598267626295,2024-05-07,72.5624008178711,9.408116624700178,7
