Ticker,Buy Date,Buy Price,% Below 100-day MA,Sell Price,Sell Date,% Gain,Trading Days Held
DE,2020-03-20,103.52674865722656,30.312516312311477,137.1936798095703,2020-04-29,32.52003138224091,27
KO,2020-03-20,32.61440658569336,30.583956673199996,38.43902969360352,2020-05-04,17.8590497809799,30
ELV,2020-03-20,179.18704223632812,30.784653938594285,254.24192810058597,2020-04-16,41.886335600801225,18
OMC,2020-03-20,40.94750595092773,31.274715674980825,50.74811553955078,2020-04-29,23.934570277291837,27
MAA,2020-03-20,72.48580932617188,34.8158295975356,92.20140075683594,2020-05-04,27.1992430158954,30
ETN,2020-03-20,59.16965103149414,30.31703221538406,75.7276840209961,2020-04-28,27.983996357674368,26
CPT,2020-03-20,59.06897735595703,33.95926805764502,72.08988952636719,2020-05-04,22.043571352089803,30
CPRT,2020-03-20,15.037500381469728,34.17596681343957,19.01749992370605,2020-04-27,26.467161704220203,25
MA,2020-03-20,204.9584503173828,30.548676600956377,275.4449157714844,2020-04-29,34.39061202158373,27
IDXX,2020-03-20,183.2899932861328,31.08466034533464,254.42999267578125,2020-04-06,38.81281138932241,11
GPC,2020-03-20,47.782108306884766,38.90088528539049,66.92948150634766,2020-04-27,40.07226528492048,25
HON,2020-03-20,100.9342803955078,32.64079388853015,131.13381958007812,2020-04-29,29.920002467183977,27
PWR,2020-03-20,24.80325126647949,33.6725875389331,34.512081146240234,2020-04-17,39.143375904439615,19
HSIC,2020-03-20,45.0099983215332,30.7504396115091,55.27000045776367,2020-04-28,22.79494005517878,26
HUM,2020-03-20,220.2899169921875,32.67337039662835,313.4747619628906,2020-04-06,42.30100326108339,11
FI,2020-03-23,77.0,31.54411569410611,99.77999877929688,2020-04-28,29.584413999086852,25
ES,2020-03-23,51.48004531860352,30.184911957702056,74.5356216430664,2020-04-09,44.78546237046767,13
J,2020-03-23,49.95843124389648,32.04594589006963,64.65023803710938,2020-05-05,29.40806271815796,30
EQR,2020-03-23,42.07048416137695,34.43896482212972,51.09203338623047,2020-05-05,21.44389208892395,30
EVRG,2020-03-23,36.42131042480469,32.78953234712777,46.450950622558594,2020-05-05,27.53783452811526,30
AON,2020-03-23,139.1506805419922,30.34327915366613,175.4237518310547,2020-05-05,26.067476743756345,30
GRMN,2020-03-23,56.532108306884766,30.081879815380695,74.0968017578125,2020-04-28,31.070296114869322,25
ECL,2020-03-23,118.3715591430664,34.47122039192968,170.231201171875,2020-04-24,43.8108971481316,23
LDOS,2020-03-23,65.95458221435547,30.587239329973627,92.44631958007812,2020-04-17,40.16663661005884,18
LMT,2020-03-23,240.24159240722656,30.223338182331773,329.8373718261719,2020-04-14,37.29403327758255,15
SO,2020-03-23,35.15963363647461,32.75216708488322,47.56269073486328,2020-04-27,35.27641165612641,24
GLW,2020-03-23,15.241989135742188,31.992059818234598,19.011693954467773,2020-04-28,24.732367836988526,25
ISRG,2020-03-23,122.58333587646484,33.48988149766699,175.44332885742188,2020-04-17,43.1216793073958,18
ITW,2020-03-23,103.8415756225586,31.345893204495667,140.18511962890625,2020-04-24,34.99902980907039,23
DUK,2020-03-23,51.90570831298828,31.152375066447657,73.07254791259766,2020-04-09,40.779406133858366,13
TROW,2020-03-23,68.84488677978516,31.131499151153953,91.79049682617188,2020-04-28,33.32943246719699,25
BLK,2020-03-23,288.0636291503906,34.00207340711855,419.5494689941406,2020-04-17,45.644721005408364,18
CI,2020-03-23,120.25772857666016,33.57481248776185,171.63034057617188,2020-04-14,42.71876128673381,15
CINF,2020-03-23,58.18284225463867,33.88273845087146,51.40443420410156,2020-05-05,-11.650183779044749,30
CMI,2020-03-23,90.03418731689453,34.049621452350124,131.03846740722656,2020-04-08,45.54301128526736,12
TAP,2020-03-23,30.68219757080078,32.52302456480151,42.081485748291016,2020-04-09,37.152776137321254,13
TT,2020-03-23,66.12129974365234,31.040680602977773,76.23527526855469,2020-05-05,15.296093035245104,30
CTSH,2020-03-23,38.453590393066406,31.538218732896528,51.78898239135742,2020-04-27,34.67918564164955,24
NDAQ,2020-03-23,22.55689239501953,32.14237555660394,33.41120147705078,2020-04-09,48.119700586184635,13
ZTS,2020-03-23,88.51766204833984,30.676816723657186,122.99427795410156,2020-04-09,38.94885507361672,13
AVY,2020-03-23,72.20465850830078,36.573904150639436,104.5248565673828,2020-04-27,44.761929114818024,24
PARA,2020-04-08,13.78718090057373,30.385979870932054,16.5707950592041,2020-04-29,20.18987187231681,14
RCL,2020-04-09,39.78194046020508,40.57816166197989,47.53654861450195,2020-04-29,19.492785079335217,13
NCLH,2020-04-09,13.109999656677246,55.56474568491907,12.880000114440918,2020-05-18,-1.754382519142048,26
CCL,2020-04-13,11.5,55.89476536539735,14.720000267028809,2020-05-18,28.00000232198964,25
DVN,2020-04-14,6.780257225036621,32.30832359770058,8.164590835571289,2020-04-28,20.417125259243996,10
CZR,2020-04-16,15.260000228881836,54.873832854196614,21.09000015258789,2020-05-08,38.20445502138268,16
HAL,2020-04-17,6.959592342376709,37.54854594534292,10.118034362792969,2020-04-29,45.38257221165986,8
UAL,2020-04-20,27.790000915527344,41.23443447169584,29.540000915527344,2020-05-26,6.297229011684586,25
OXY,2020-04-21,11.73377513885498,42.67229959565247,14.2916259765625,2020-05-11,21.79904427550776,14
APA,2020-04-22,8.305719375610352,31.063033228318925,11.506327629089355,2020-04-29,38.53499147680757,5
OKE,2020-04-22,18.81820297241211,35.72967342862666,22.302350997924805,2020-05-08,18.51477545768069,12
AIG,2020-04-22,19.50106811523437,30.42182558330789,24.223020553588867,2020-05-08,24.213814394431417,12
TRGP,2020-04-22,7.414273262023926,53.90014966444642,12.086806297302246,2020-05-07,63.020782619533854,11
IVZ,2020-04-23,5.727481365203857,37.59696755048173,6.757981300354004,2020-05-27,17.99220057547002,23
BA,2020-04-24,128.97999572753906,34.339605198127856,139.0,2020-05-21,7.7686498715874315,19
DAL,2020-04-27,21.624008178710938,35.81659266088153,25.02959442138672,2020-05-26,15.749098014255361,20
SPG,2020-04-27,42.543067932128906,30.887727235875545,44.07548141479492,2020-05-26,3.60202861982298,20
CINF,2020-05-06,46.28141784667969,34.48984118712171,59.92538070678711,2020-06-05,29.48043403792623,21
LUV,2020-05-06,23.42656898498535,30.147584627128847,30.5588493347168,2020-05-26,30.445262190561056,13
FE,2020-07-22,21.87909507751465,32.6722231213322,23.85625648498535,2020-09-02,9.036760434862092,30
OXY,2020-09-10,9.694968223571776,32.26624556219762,9.685416221618652,2020-10-22,-0.09852535596660388,30
APA,2020-09-29,8.427014350891113,31.477322367080752,8.847530364990234,2020-11-10,4.990094908935971,30
